id,ecephys_probe_id,local_index,probe_horizontal_position,probe_vertical_position,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,left_right_ccf_coordinate,ecephys_structure_id,ecephys_structure_acronym
850223629,757988400,20,43,220,,,,8,grey
850223631,757988400,21,11,220,,,,8,grey
850223633,757988400,22,59,240,,,,8,grey
850223635,757988400,23,27,240,,,,8,grey
850223637,757988400,24,43,260,,,,8,grey
850223639,757988400,25,11,260,,,,8,grey
850223641,757988400,26,59,280,,,,8,grey
850223643,757988400,27,27,280,,,,8,grey
850223645,757988400,28,43,300,,,,8,grey
850223647,757988400,29,11,300,,,,8,grey
850223649,757988400,30,59,320,,,,8,grey
850223651,757988400,31,27,320,,,,8,grey
850223653,757988400,32,43,340,,,,8,grey
850223655,757988400,33,11,340,,,,8,grey
850223657,757988400,34,59,360,,,,8,grey
850223659,757988400,35,27,360,,,,8,grey
850223663,757988400,37,11,380,,,,8,grey
850223665,757988400,38,59,400,,,,8,grey
850223667,757988400,39,27,400,,,,8,grey
850223669,757988400,40,43,420,,,,8,grey
850223671,757988400,41,11,420,,,,8,grey
850223673,757988400,42,59,440,,,,8,grey
850223675,757988400,43,27,440,,,,8,grey
850223677,757988400,44,43,460,,,,8,grey
850223679,757988400,45,11,460,,,,8,grey
850223681,757988400,46,59,480,,,,8,grey
850223683,757988400,47,27,480,,,,8,grey
850223685,757988400,48,43,500,,,,8,grey
850223687,757988400,49,11,500,,,,8,grey
850223689,757988400,50,59,520,,,,8,grey
850223691,757988400,51,27,520,,,,8,grey
850223693,757988400,52,43,540,,,,8,grey
850223695,757988400,53,11,540,,,,8,grey
850223697,757988400,54,59,560,,,,8,grey
850223699,757988400,55,27,560,,,,8,grey
850223701,757988400,56,43,580,,,,8,grey
850223703,757988400,57,11,580,,,,8,grey
850223705,757988400,58,59,600,,,,8,grey
850223707,757988400,59,27,600,,,,8,grey
850223709,757988400,60,43,620,,,,8,grey
850223711,757988400,61,11,620,,,,8,grey
850223713,757988400,62,59,640,,,,8,grey
850223715,757988400,63,27,640,,,,8,grey
850223717,757988400,64,43,660,,,,8,grey
850223719,757988400,65,11,660,,,,8,grey
850223721,757988400,66,59,680,,,,8,grey
850223723,757988400,67,27,680,,,,8,grey
850223725,757988400,68,43,700,,,,8,grey
850223727,757988400,69,11,700,,,,8,grey
850223729,757988400,70,59,720,,,,417,VISrl
850223731,757988400,71,27,720,,,,417,VISrl
850223733,757988400,72,43,740,,,,417,VISrl
850223735,757988400,73,11,740,,,,417,VISrl
850223737,757988400,74,59,760,,,,417,VISrl
850223741,757988400,76,43,780,,,,417,VISrl
850223743,757988400,77,11,780,,,,417,VISrl
850223745,757988400,78,59,800,,,,417,VISrl
850223747,757988400,79,27,800,,,,417,VISrl
850223749,757988400,80,43,820,,,,417,VISrl
850223751,757988400,81,11,820,,,,417,VISrl
850223753,757988400,82,59,840,,,,417,VISrl
850223755,757988400,83,27,840,,,,417,VISrl
850223757,757988400,84,43,860,,,,417,VISrl
850223759,757988400,85,11,860,,,,417,VISrl
850223761,757988400,86,59,880,,,,417,VISrl
850223763,757988400,87,27,880,,,,417,VISrl
850223765,757988400,88,43,900,,,,417,VISrl
850223767,757988400,89,11,900,,,,417,VISrl
850223769,757988400,90,59,920,,,,417,VISrl
850223771,757988400,91,27,920,,,,417,VISrl
850223773,757988400,92,43,940,,,,417,VISrl
850223775,757988400,93,11,940,,,,417,VISrl
850223777,757988400,94,59,960,,,,417,VISrl
850223779,757988400,95,27,960,,,,417,VISrl
850223781,757988400,96,43,980,,,,417,VISrl
850223783,757988400,97,11,980,,,,417,VISrl
850223785,757988400,98,59,1000,,,,417,VISrl
850223787,757988400,99,27,1000,,,,417,VISrl
850223789,757988400,100,43,1020,,,,417,VISrl
850223791,757988400,101,11,1020,,,,417,VISrl
850223793,757988400,102,59,1040,,,,417,VISrl
850223795,757988400,103,27,1040,,,,417,VISrl
850223797,757988400,104,43,1060,,,,417,VISrl
850223799,757988400,105,11,1060,,,,417,VISrl
850223801,757988400,106,59,1080,,,,417,VISrl
850223803,757988400,107,27,1080,,,,417,VISrl
850223805,757988400,108,43,1100,,,,417,VISrl
850223807,757988400,109,11,1100,,,,417,VISrl
850223809,757988400,110,59,1120,,,,417,VISrl
850223811,757988400,111,27,1120,,,,417,VISrl
850223815,757988400,113,11,1140,,,,417,VISrl
850223817,757988400,114,59,1160,,,,417,VISrl
850223819,757988400,115,27,1160,,,,417,VISrl
850223821,757988400,116,43,1180,,,,417,VISrl
850223823,757988400,117,11,1180,,,,417,VISrl
850223825,757988400,118,59,1200,,,,417,VISrl
850223827,757988400,119,27,1200,,,,417,VISrl
850223829,757988400,120,43,1220,,,,,
850223831,757988400,121,11,1220,,,,,
850223833,757988400,122,59,1240,,,,,
850223835,757988400,123,27,1240,,,,,
850223837,757988400,124,43,1260,,,,,
850223839,757988400,125,11,1260,,,,,
850223841,757988400,126,59,1280,,,,,
850223843,757988400,127,27,1280,,,,,
850223845,757988400,128,43,1300,,,,,
850223847,757988400,129,11,1300,,,,,
850223849,757988400,130,59,1320,,,,,
850223851,757988400,131,27,1320,,,,,
850223853,757988400,132,43,1340,,,,,
850223855,757988400,133,11,1340,,,,,
850223857,757988400,134,59,1360,,,,,
850223859,757988400,135,27,1360,,,,,
850223861,757988400,136,43,1380,,,,,
850223863,757988400,137,11,1380,,,,,
850223865,757988400,138,59,1400,,,,,
850223867,757988400,139,27,1400,,,,,
850223869,757988400,140,43,1420,,,,,
850223871,757988400,141,11,1420,,,,,
850223873,757988400,142,59,1440,,,,,
850223875,757988400,143,27,1440,,,,,
850223879,757988400,145,11,1460,,,,,
850223881,757988400,146,59,1480,,,,,
850223883,757988400,147,27,1480,,,,,
850223885,757988400,148,43,1500,,,,,
850223887,757988400,149,11,1500,,,,,
850223889,757988400,150,59,1520,,,,,
850223895,757988400,153,11,1540,,,,,
850223897,757988400,154,59,1560,,,,,
850223899,757988400,155,27,1560,,,,,
850223901,757988400,156,43,1580,,,,,
850223903,757988400,157,11,1580,,,,,
850223905,757988400,158,59,1600,,,,,
850223907,757988400,159,27,1600,,,,,
850223909,757988400,160,43,1620,,,,,
850223911,757988400,161,11,1620,,,,,
850223913,757988400,162,59,1640,,,,,
850223915,757988400,163,27,1640,,,,,
850223917,757988400,164,43,1660,,,,,
850223919,757988400,165,11,1660,,,,,
850223921,757988400,166,59,1680,,,,,
850223923,757988400,167,27,1680,,,,,
850223925,757988400,168,43,1700,,,,,
850223927,757988400,169,11,1700,,,,,
850223929,757988400,170,59,1720,,,,,
850223931,757988400,171,27,1720,,,,,
850223933,757988400,172,43,1740,,,,,
850223935,757988400,173,11,1740,,,,,
850223937,757988400,174,59,1760,,,,,
850223939,757988400,175,27,1760,,,,,
850223941,757988400,176,43,1780,,,,,
850223943,757988400,177,11,1780,,,,,
850223945,757988400,178,59,1800,,,,,
850223947,757988400,179,27,1800,,,,,
850223949,757988400,180,43,1820,,,,,
850223951,757988400,181,11,1820,,,,,
850223953,757988400,182,59,1840,,,,,
850223955,757988400,183,27,1840,,,,,
850223957,757988400,184,43,1860,,,,,
850223959,757988400,185,11,1860,,,,,
850223961,757988400,186,59,1880,,,,,
850223963,757988400,187,27,1880,,,,,
850223967,757988400,189,11,1900,,,,,
850223969,757988400,190,59,1920,,,,,
850223971,757988400,191,27,1920,,,,,
850223973,757988400,192,43,1940,,,,,
850223977,757988400,194,59,1960,,,,,
850223979,757988400,195,27,1960,,,,,
850223981,757988400,196,43,1980,,,,,
850223983,757988400,197,11,1980,,,,,
850223985,757988400,198,59,2000,,,,,
850223987,757988400,199,27,2000,,,,,
850223989,757988400,200,43,2020,,,,,
850223991,757988400,201,11,2020,,,,,
850223993,757988400,202,59,2040,,,,,
850223995,757988400,203,27,2040,,,,,
850223997,757988400,204,43,2060,,,,,
850223999,757988400,205,11,2060,,,,,
850224001,757988400,206,59,2080,,,,,
850224003,757988400,207,27,2080,,,,,
850224005,757988400,208,43,2100,,,,,
850224007,757988400,209,11,2100,,,,,
850224009,757988400,210,59,2120,,,,,
850224011,757988400,211,27,2120,,,,,
850224013,757988400,212,43,2140,,,,,
850224015,757988400,213,11,2140,,,,,
850224017,757988400,214,59,2160,,,,,
850224019,757988400,215,27,2160,,,,,
850224021,757988400,216,43,2180,,,,,
850224023,757988400,217,11,2180,,,,,
850224025,757988400,218,59,2200,,,,,
850224027,757988400,219,27,2200,,,,,
850224029,757988400,220,43,2220,,,,,
850224031,757988400,221,11,2220,,,,,
850224033,757988400,222,59,2240,,,,,
850224035,757988400,223,27,2240,,,,,
850224037,757988400,224,43,2260,,,,,
850224039,757988400,225,11,2260,,,,,
850224041,757988400,226,59,2280,,,,,
850224045,757988400,228,43,2300,,,,,
850224047,757988400,229,11,2300,,,,,
850224049,757988400,230,59,2320,,,,,
850224051,757988400,231,27,2320,,,,,
850224053,757988400,232,43,2340,,,,,
850224055,757988400,233,11,2340,,,,,
850224057,757988400,234,59,2360,,,,,
850224059,757988400,235,27,2360,,,,,
850224061,757988400,236,43,2380,,,,,
850224063,757988400,237,11,2380,,,,,
850224065,757988400,238,59,2400,,,,,
850224067,757988400,239,27,2400,,,,,
850224069,757988400,240,43,2420,,,,,
850224071,757988400,241,11,2420,,,,,
850224073,757988400,242,59,2440,,,,,
850224075,757988400,243,27,2440,,,,,
850224077,757988400,244,43,2460,,,,,
850224079,757988400,245,11,2460,,,,,
850224081,757988400,246,59,2480,,,,,
850224083,757988400,247,27,2480,,,,,
850224085,757988400,248,43,2500,,,,,
850224087,757988400,249,11,2500,,,,,
850224089,757988400,250,59,2520,,,,,
850224091,757988400,251,27,2520,,,,,
850224093,757988400,252,43,2540,,,,,
850224095,757988400,253,11,2540,,,,,
850224097,757988400,254,59,2560,,,,,
850224099,757988400,255,27,2560,,,,,
850224101,757988400,256,43,2580,,,,,
850224103,757988400,257,11,2580,,,,,
850224105,757988400,258,59,2600,,,,,
850224107,757988400,259,27,2600,,,,,
850224109,757988400,260,43,2620,,,,,
850224111,757988400,261,11,2620,,,,,
850224113,757988400,262,59,2640,,,,,
850224115,757988400,263,27,2640,,,,,
850224119,757988400,265,11,2660,,,,,
850224121,757988400,266,59,2680,,,,,
850224123,757988400,267,27,2680,,,,,
850224125,757988400,268,43,2700,,,,,
850224127,757988400,269,11,2700,,,,,
850224129,757988400,270,59,2720,,,,,
850224131,757988400,271,27,2720,,,,,
850224133,757988400,272,43,2740,,,,,
850224135,757988400,273,11,2740,,,,,
850224137,757988400,274,59,2760,,,,,
850224139,757988400,275,27,2760,,,,,
850224141,757988400,276,43,2780,,,,,
850224143,757988400,277,11,2780,,,,,
850224145,757988400,278,59,2800,,,,,
850224147,757988400,279,27,2800,,,,,
850224149,757988400,280,43,2820,,,,,
850224151,757988400,281,11,2820,,,,,
850224153,757988400,282,59,2840,,,,,
850224155,757988400,283,27,2840,,,,,
850224157,757988400,284,43,2860,,,,,
850224159,757988400,285,11,2860,,,,,
850224161,757988400,286,59,2880,,,,,
850224163,757988400,287,27,2880,,,,,
850224165,757988400,288,43,2900,,,,,
850224167,757988400,289,11,2900,,,,,
850224169,757988400,290,59,2920,,,,,
850224171,757988400,291,27,2920,,,,,
850224173,757988400,292,43,2940,,,,,
850224175,757988400,293,11,2940,,,,,
850224177,757988400,294,59,2960,,,,,
850224179,757988400,295,27,2960,,,,,
850224181,757988400,296,43,2980,,,,,
850224183,757988400,297,11,2980,,,,,
850224185,757988400,298,59,3000,,,,,
850224187,757988400,299,27,3000,,,,,
850224189,757988400,300,43,3020,,,,,
850224191,757988400,301,11,3020,,,,,
850224193,757988400,302,59,3040,,,,,
850224197,757988400,304,43,3060,,,,,
850224199,757988400,305,11,3060,,,,,
850224201,757988400,306,59,3080,,,,,
850224203,757988400,307,27,3080,,,,,
850224205,757988400,308,43,3100,,,,,
850224207,757988400,309,11,3100,,,,,
850224209,757988400,310,59,3120,,,,,
850224211,757988400,311,27,3120,,,,,
850224213,757988400,312,43,3140,,,,,
850224215,757988400,313,11,3140,,,,,
850224217,757988400,314,59,3160,,,,,
850224219,757988400,315,27,3160,,,,,
850224221,757988400,316,43,3180,,,,,
850224223,757988400,317,11,3180,,,,,
850224225,757988400,318,59,3200,,,,,
850224227,757988400,319,27,3200,,,,,
850224229,757988400,320,43,3220,,,,,
850224231,757988400,321,11,3220,,,,,
850224233,757988400,322,59,3240,,,,,
850224235,757988400,323,27,3240,,,,,
850224237,757988400,324,43,3260,,,,,
850224239,757988400,325,11,3260,,,,,
850224241,757988400,326,59,3280,,,,,
850224243,757988400,327,27,3280,,,,,
850224245,757988400,328,43,3300,,,,,
850224247,757988400,329,11,3300,,,,,
850224249,757988400,330,59,3320,,,,,
850224251,757988400,331,27,3320,,,,,
850224253,757988400,332,43,3340,,,,,
850224255,757988400,333,11,3340,,,,,
850224257,757988400,334,59,3360,,,,,
850224259,757988400,335,27,3360,,,,,
850224261,757988400,336,43,3380,,,,,
850224263,757988400,337,11,3380,,,,,
850224265,757988400,338,59,3400,,,,,
850224267,757988400,339,27,3400,,,,,
850224271,757988400,341,11,3420,,,,,
850224273,757988400,342,59,3440,,,,,
850224275,757988400,343,27,3440,,,,,
850224277,757988400,344,43,3460,,,,,
850224279,757988400,345,11,3460,,,,,
850224281,757988400,346,59,3480,,,,,
850224283,757988400,347,27,3480,,,,,
850224285,757988400,348,43,3500,,,,,
850224287,757988400,349,11,3500,,,,,
850224289,757988400,350,59,3520,,,,,
850224291,757988400,351,27,3520,,,,,
850224293,757988400,352,43,3540,,,,,
850224295,757988400,353,11,3540,,,,,
850224297,757988400,354,59,3560,,,,,
850224299,757988400,355,27,3560,,,,,
850224301,757988400,356,43,3580,,,,,
850224303,757988400,357,11,3580,,,,,
850224305,757988400,358,59,3600,,,,,
850224307,757988400,359,27,3600,,,,,
850224309,757988400,360,43,3620,,,,,
850224311,757988400,361,11,3620,,,,,
850224313,757988400,362,59,3640,,,,,
850224315,757988400,363,27,3640,,,,,
850224317,757988400,364,43,3660,,,,,
850224319,757988400,365,11,3660,,,,,
850224321,757988400,366,59,3680,,,,,
850224323,757988400,367,27,3680,,,,,
850224325,757988400,368,43,3700,,,,,
850224327,757988400,369,11,3700,,,,,
850224329,757988400,370,59,3720,,,,,
850224331,757988400,371,27,3720,,,,,
850224333,757988400,372,43,3740,,,,,
850224335,757988400,373,11,3740,,,,,
850224337,757988400,374,59,3760,,,,,
850224339,757988400,375,27,3760,,,,,
850224341,757988400,376,43,3780,,,,,
850224343,757988400,377,11,3780,,,,,
850224345,757988400,378,59,3800,,,,,
850224349,757988400,380,43,3820,,,,,
850224351,757988400,381,11,3820,,,,,
850224353,757988400,382,59,3840,,,,,
850224355,757988400,383,27,3840,,,,,
850229415,733744647,1,11,20,,,,8,grey
850229417,733744647,2,59,40,,,,8,grey
850229419,733744647,3,27,40,,,,8,grey
850229421,733744647,4,43,60,,,,8,grey
850229423,733744647,5,11,60,,,,8,grey
850229425,733744647,6,59,80,,,,8,grey
850229427,733744647,7,27,80,,,,8,grey
850229429,733744647,8,43,100,,,,8,grey
850229431,733744647,9,11,100,,,,8,grey
850229433,733744647,10,59,120,,,,8,grey
850229435,733744647,11,27,120,,,,8,grey
850229437,733744647,12,43,140,,,,8,grey
850229439,733744647,13,11,140,,,,8,grey
850229441,733744647,14,59,160,,,,8,grey
850229443,733744647,15,27,160,,,,8,grey
850229445,733744647,16,43,180,,,,8,grey
850229447,733744647,17,11,180,,,,8,grey
850229449,733744647,18,59,200,,,,8,grey
850229451,733744647,19,27,200,,,,8,grey
850229453,733744647,20,43,220,,,,8,grey
850229455,733744647,21,11,220,,,,8,grey
850229457,733744647,22,59,240,,,,8,grey
850229459,733744647,23,27,240,,,,8,grey
850229461,733744647,24,43,260,,,,8,grey
850229463,733744647,25,11,260,,,,8,grey
850229465,733744647,26,59,280,,,,8,grey
850229467,733744647,27,27,280,,,,8,grey
850229469,733744647,28,43,300,,,,8,grey
850229471,733744647,29,11,300,,,,8,grey
850229473,733744647,30,59,320,,,,8,grey
850229475,733744647,31,27,320,,,,8,grey
850229477,733744647,32,43,340,,,,8,grey
850229479,733744647,33,11,340,,,,8,grey
850229481,733744647,34,59,360,,,,8,grey
850229483,733744647,35,27,360,,,,8,grey
850229487,733744647,37,11,380,,,,8,grey
850229489,733744647,38,59,400,,,,8,grey
850229491,733744647,39,27,400,,,,8,grey
850229493,733744647,40,43,420,,,,8,grey
850229495,733744647,41,11,420,,,,8,grey
850229499,733744647,43,27,440,,,,8,grey
850229501,733744647,44,43,460,,,,8,grey
850229503,733744647,45,11,460,,,,8,grey
850229505,733744647,46,59,480,,,,8,grey
850229507,733744647,47,27,480,,,,8,grey
850229509,733744647,48,43,500,,,,8,grey
850229511,733744647,49,11,500,,,,8,grey
850229513,733744647,50,59,520,,,,8,grey
850229515,733744647,51,27,520,,,,8,grey
850229517,733744647,52,43,540,,,,8,grey
850229519,733744647,53,11,540,,,,8,grey
850229521,733744647,54,59,560,,,,8,grey
850229523,733744647,55,27,560,,,,8,grey
850229525,733744647,56,43,580,,,,8,grey
850229527,733744647,57,11,580,,,,8,grey
850229529,733744647,58,59,600,,,,8,grey
850229531,733744647,59,27,600,,,,8,grey
850229533,733744647,60,43,620,,,,8,grey
850229535,733744647,61,11,620,,,,8,grey
850229537,733744647,62,59,640,,,,8,grey
850229539,733744647,63,27,640,,,,8,grey
850229541,733744647,64,43,660,,,,8,grey
850229543,733744647,65,11,660,,,,8,grey
850229545,733744647,66,59,680,,,,8,grey
850229547,733744647,67,27,680,,,,8,grey
850229549,733744647,68,43,700,,,,8,grey
850229551,733744647,69,11,700,,,,8,grey
850229553,733744647,70,59,720,,,,8,grey
850229555,733744647,71,27,720,,,,8,grey
850229557,733744647,72,43,740,,,,8,grey
850229559,733744647,73,11,740,,,,8,grey
850229561,733744647,74,59,760,,,,8,grey
850229565,733744647,76,43,780,,,,8,grey
850229567,733744647,77,11,780,,,,8,grey
850229569,733744647,78,59,800,,,,8,grey
850229571,733744647,79,27,800,,,,8,grey
850229573,733744647,80,43,820,,,,8,grey
850229575,733744647,81,11,820,,,,8,grey
850229577,733744647,82,59,840,,,,8,grey
850229579,733744647,83,27,840,,,,8,grey
850229581,733744647,84,43,860,,,,8,grey
850229583,733744647,85,11,860,,,,8,grey
850229585,733744647,86,59,880,,,,8,grey
850229587,733744647,87,27,880,,,,8,grey
850229589,733744647,88,43,900,,,,8,grey
850229591,733744647,89,11,900,,,,8,grey
850229593,733744647,90,59,920,,,,8,grey
850229595,733744647,91,27,920,,,,8,grey
850229597,733744647,92,43,940,,,,8,grey
850229599,733744647,93,11,940,,,,8,grey
850229601,733744647,94,59,960,,,,8,grey
850229603,733744647,95,27,960,,,,8,grey
850229605,733744647,96,43,980,,,,8,grey
850229607,733744647,97,11,980,,,,8,grey
850229609,733744647,98,59,1000,,,,8,grey
850229611,733744647,99,27,1000,,,,8,grey
850229613,733744647,100,43,1020,,,,8,grey
850229615,733744647,101,11,1020,,,,8,grey
850229617,733744647,102,59,1040,,,,8,grey
850229619,733744647,103,27,1040,,,,8,grey
850229621,733744647,104,43,1060,,,,8,grey
850229623,733744647,105,11,1060,,,,8,grey
850229625,733744647,106,59,1080,,,,8,grey
850229627,733744647,107,27,1080,,,,8,grey
850229629,733744647,108,43,1100,,,,8,grey
850229631,733744647,109,11,1100,,,,8,grey
850229633,733744647,110,59,1120,,,,8,grey
850229635,733744647,111,27,1120,,,,8,grey
850229639,733744647,113,11,1140,,,,8,grey
850229641,733744647,114,59,1160,,,,8,grey
850229643,733744647,115,27,1160,,,,8,grey
850229645,733744647,116,43,1180,,,,8,grey
850229647,733744647,117,11,1180,,,,8,grey
850229649,733744647,118,59,1200,,,,8,grey
850229651,733744647,119,27,1200,,,,8,grey
850229653,733744647,120,43,1220,,,,8,grey
850229655,733744647,121,11,1220,,,,8,grey
850229657,733744647,122,59,1240,,,,8,grey
850229659,733744647,123,27,1240,,,,8,grey
850229661,733744647,124,43,1260,,,,8,grey
850229663,733744647,125,11,1260,,,,8,grey
850229665,733744647,126,59,1280,,,,8,grey
850229667,733744647,127,27,1280,,,,8,grey
850229669,733744647,128,43,1300,,,,8,grey
850229671,733744647,129,11,1300,,,,8,grey
850229673,733744647,130,59,1320,,,,8,grey
850229675,733744647,131,27,1320,,,,8,grey
850229677,733744647,132,43,1340,,,,8,grey
850229679,733744647,133,11,1340,,,,8,grey
850229681,733744647,134,59,1360,,,,8,grey
850229683,733744647,135,27,1360,,,,8,grey
850229685,733744647,136,43,1380,,,,8,grey
850229687,733744647,137,11,1380,,,,8,grey
850229689,733744647,138,59,1400,,,,8,grey
850229691,733744647,139,27,1400,,,,8,grey
850229693,733744647,140,43,1420,,,,8,grey
850229695,733744647,141,11,1420,,,,8,grey
850229697,733744647,142,59,1440,,,,8,grey
850229699,733744647,143,27,1440,,,,8,grey
850229703,733744647,145,11,1460,,,,8,grey
850229705,733744647,146,59,1480,,,,8,grey
850229707,733744647,147,27,1480,,,,8,grey
850229709,733744647,148,43,1500,,,,8,grey
850229711,733744647,149,11,1500,,,,8,grey
850229713,733744647,150,59,1520,,,,8,grey
850229717,733744647,152,43,1540,,,,8,grey
850229719,733744647,153,11,1540,,,,8,grey
850229721,733744647,154,59,1560,,,,8,grey
850229723,733744647,155,27,1560,,,,8,grey
850229725,733744647,156,43,1580,,,,8,grey
850229727,733744647,157,11,1580,,,,8,grey
850229729,733744647,158,59,1600,,,,8,grey
850229731,733744647,159,27,1600,,,,8,grey
850229733,733744647,160,43,1620,,,,8,grey
